fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,2,NOVEMBER,000402059,06160064,72 
2015,2,NOVEMBER,000418043,70117404,36 
2015,2,NOVEMBER,000418043,70128454,"1,803 "
2015,2,NOVEMBER,000418043,78780157,"1,200 "
2015,2,NOVEMBER,000418043,80807465,"2,000 "
2015,2,NOVEMBER,000446688,07160136,147 
2015,2,NOVEMBER,000447495,10130036,"1,960 "
2015,2,NOVEMBER,000454231,05175000,206 
2015,2,NOVEMBER,007347,05140029,400 
2015,2,NOVEMBER,010913,06160464,112 
2015,2,NOVEMBER,017911,70111924,144 
2015,2,NOVEMBER,017911,78785833,768 
2015,2,NOVEMBER,023088,06140026,336 
2015,2,NOVEMBER,023088,06142013,81 
2015,2,NOVEMBER,031731,09150159,176 
2015,2,NOVEMBER,048249,09150812,"1,459 "
2015,2,NOVEMBER,059002,09150550,"1,576 "
2015,2,NOVEMBER,067590,01126007,280 
2015,2,NOVEMBER,074018,01127015,"5,000 "
2015,2,NOVEMBER,076005,09150826,768 
2015,2,NOVEMBER,187101,04130075,160 
2015,2,NOVEMBER,200002,06160141,300 
2015,2,NOVEMBER,200002,06161635,280 
2015,2,NOVEMBER,200002,10120009,36 
2015,2,NOVEMBER,200228,04126039,560 
2015,2,NOVEMBER,200299,07161406,540 
2015,1,OCTOBER,000195736,05110007,825 
2015,1,OCTOBER,000277875,73730044,120 
2015,1,OCTOBER,200515,79NR7797,100 
2015,1,OCTOBER,200627,01120210,"2,009 "
2015,1,OCTOBER,505049,05172013,192 
2015,1,OCTOBER,000067230,05140029,24 
2015,1,OCTOBER,000192801,06110023,54 
2015,1,OCTOBER,000259866,80807013,70 
2015,1,OCTOBER,000277875,70114024,540 
2015,1,OCTOBER,000277875,70124116,120 
2015,1,OCTOBER,000333018,05140005,218 
2015,1,OCTOBER,000364514,79CN0085,200 
2015,1,OCTOBER,000364514,79NR0826,200 
2015,1,OCTOBER,000418043,70110394,108 
2015,1,OCTOBER,000418043,70122304,672 
2015,1,OCTOBER,000418043,74743144,300 
2015,1,OCTOBER,000454231,05173044,167 
2015,1,OCTOBER,000457022,03140032,"5,000 "
2015,1,OCTOBER,017911,70110194,456 
2015,1,OCTOBER,023447,04140098,"1,099 "
2015,1,OCTOBER,031731,09160001,394 
2015,1,OCTOBER,031731,09160011,400 
2015,1,OCTOBER,048249,09160003,360 
2015,1,OCTOBER,049070,06161604,502 
2015,1,OCTOBER,076004,05178005,30 
2015,1,OCTOBER,076005,09169009,90 
2015,1,OCTOBER,200002,01160010,210 
2015,1,OCTOBER,200002,10110220,94 
2015,1,OCTOBER,200002,10120009,48 
2015,1,OCTOBER,200299,07161403,45 
2015,1,OCTOBER,200362,06160454,"2,688 "
2015,1,OCTOBER,200520,04130023,243 
2015,1,OCTOBER,200520,04130059,240 
2015,1,OCTOBER,200627,01120060,"50,991 "
2015,1,OCTOBER,200737,06161673,126 
2015,1,OCTOBER,000195736,05110059,200 
2015,1,OCTOBER,000421254,04126021,20 
2015,1,OCTOBER,000454231,05171003,90 
2015,1,OCTOBER,031731,09120006,80 
2015,1,OCTOBER,000116968,10130034,830 
2015,1,OCTOBER,000277875,70110011,462 
2015,1,OCTOBER,000277875,70114164,264 
2015,1,OCTOBER,000364514,79BL7800,48 
2015,1,OCTOBER,000402183,01110004,"1,008 "
2015,1,OCTOBER,000418043,70110244,300 
2015,1,OCTOBER,000418043,70120184,612 
2015,1,OCTOBER,000418043,74740294,60 
2015,1,OCTOBER,000418043,74744013,240 
2015,1,OCTOBER,000422201,03140086,996 
2015,1,OCTOBER,007032,06160392,50 
2015,1,OCTOBER,017911,70120324,60 
2015,1,OCTOBER,017911,74744023,60 
2015,1,OCTOBER,033778,06160354,300 
2015,1,OCTOBER,049070,06160701,115 
2015,1,OCTOBER,049213,06140108,216 
2015,1,OCTOBER,059002,09150360,148 
2015,1,OCTOBER,200002,06140005,195 
2015,1,OCTOBER,200002,06163234,144 
2015,1,OCTOBER,200255,01120009,"3,000 "
2015,1,OCTOBER,200362,06160010,216 
2015,1,OCTOBER,200515,79BL7720,208 
2015,1,OCTOBER,200520,04140119,438 
2015,1,OCTOBER,200627,01127052,"8,172 "
2015,1,OCTOBER,200728,06161007,264 
2015,1,OCTOBER,201160,07168182,200 
2015,1,OCTOBER,633203,09150451,30 
2015,1,OCTOBER,751650,04120012,364 
2015,2,NOVEMBER,000002810,06140002,150 
2015,2,NOVEMBER,000002810,06140202,75 
2015,2,NOVEMBER,000195736,05110078,312 
2015,2,NOVEMBER,200362,06160309,168 
2015,2,NOVEMBER,200362,06160450,216 
2015,2,NOVEMBER,200373,06161608,540 
2015,2,NOVEMBER,200496,70123647,200 
2015,2,NOVEMBER,200627,01120210,"8,279 "
2015,2,NOVEMBER,200633,07160220,"1,190 "
2015,2,NOVEMBER,200728,06160821,880 
2015,2,NOVEMBER,201129,07161128,672 
2015,2,NOVEMBER,201144,07161150,576 
2015,2,NOVEMBER,201160,07168150,"4,800 "
2015,2,NOVEMBER,751650,04126005,"1,920 "
2015,2,NOVEMBER,INTNL1688,09150819,"1,521 "
2015,3,DECEMBER,000067230,10140032,318 
2015,3,DECEMBER,000192801,06110056,78 
2015,3,DECEMBER,000195736,05110039,584 
2015,3,DECEMBER,000210764,05130030,60 
2015,3,DECEMBER,000262538,09150438,18 
2015,3,DECEMBER,000291763,09169013,410 
2015,3,DECEMBER,000295230,01150055,"2,028 "
2015,3,DECEMBER,000370467,06163613,180 
2015,3,DECEMBER,000378233,02110042,"3,146 "
2015,3,DECEMBER,000402183,06163714,72 
2015,3,DECEMBER,000418043,70110044,276 
2015,3,DECEMBER,000418043,70118494,120 
2015,3,DECEMBER,000418043,75754536,"3,600 "
2015,3,DECEMBER,000422201,03140020,"20,000 "
2015,3,DECEMBER,000422201,03140090,"12,000 "
2015,3,DECEMBER,000454231,05170018,234 
2015,3,DECEMBER,000456529,06161658,"1,368 "
2015,3,DECEMBER,007347,05140014,780 
2015,3,DECEMBER,017911,77115692,180 
2015,3,DECEMBER,031731,09150291,540 
2015,3,DECEMBER,033778,06170009,150 
2015,3,DECEMBER,048249,09150816,"1,652 "
2015,3,DECEMBER,059002,09150573,48 
2015,10,JULY,200737,06161673,126 
2015,10,JULY,403545,80807053,48 
2015,10,JULY,501084,05130056,40 
2015,10,JULY,614640,06160022,840 
2015,10,JULY,751650,04120020,411 
2015,11,AUGUST,000067230,10140032,56 
2015,11,AUGUST,000192801,06110024,12 
2015,11,AUGUST,000192801,06110147,28 
2015,11,AUGUST,000337493,04110010,"9,543 "
2015,11,AUGUST,000364514,79NR9446,100 
2015,11,AUGUST,000418043,70119474,672 
2015,11,AUGUST,000454231,05170003,135 
2015,11,AUGUST,017911,74740054,0 
2015,11,AUGUST,022350,07161117,280 
2015,11,AUGUST,059002,09150462,150 
2015,11,AUGUST,200002,06164408,49 
2015,11,AUGUST,200362,06160446,132 
2015,11,AUGUST,292238,05150076,"3,000 "
2015,11,AUGUST,751650,04126027,70 
2015,11,AUGUST,000067230,09140060,510 
2015,11,AUGUST,000192801,06110144,100 
2015,11,AUGUST,000195736,05110078,606 
2015,11,AUGUST,000239926,06160467,76 
2015,11,AUGUST,000244852,07168043,288 
2015,11,AUGUST,000277875,80807889,14 
2015,11,AUGUST,000341588,06110317,8 
2015,11,AUGUST,000364514,79PKCN16,350 
2015,11,AUGUST,000364514,79PKCN66,350 
2015,11,AUGUST,000454231,05170006,720 
2015,11,AUGUST,000454231,05173058,390 
2015,11,AUGUST,000482440,01120002,160 
2015,11,AUGUST,023088,06148007,500 
2015,11,AUGUST,031731,09150400,30 
2015,11,AUGUST,033778,06161615,70 
2015,11,AUGUST,059002,09150419,20 
2015,11,AUGUST,059002,09150804,144 
2015,1,OCTOBER,000074425,06159182,50 
2015,1,OCTOBER,000195736,05110051,50 
2015,1,OCTOBER,000359447,03140082,"5,000 "
2015,1,OCTOBER,000454231,05170010,90 
2015,1,OCTOBER,000454231,05173056,17 
2015,1,OCTOBER,048249,09164016,84 
2015,1,OCTOBER,000002810,06167065,150 
2015,1,OCTOBER,000074425,06150065,60 
2015,1,OCTOBER,000086662,01146020,"1,020 "
2015,1,OCTOBER,000195736,05110035,81 
2015,1,OCTOBER,000195736,05110065,200 
2015,1,OCTOBER,000239926,04128108,180 
2015,1,OCTOBER,000277875,74740024,120 
2015,1,OCTOBER,000277875,77111136,84 
2015,1,OCTOBER,000364514,79NR2966,40 
2015,1,OCTOBER,000370467,06160118,36 
2015,1,OCTOBER,000418043,70111276,"1,188 "
2015,1,OCTOBER,000418043,74744413,"1,344 "
2015,1,OCTOBER,000418043,80800028,96 
2015,1,OCTOBER,000423267,03130084,520 
2015,1,OCTOBER,000430702,10110025,480 
2015,1,OCTOBER,010913,06160463,168 
2015,1,OCTOBER,017911,74740264,240 
2015,1,OCTOBER,017911,78786293,"1,056 "
2015,1,OCTOBER,019227,06169937,168 
2015,1,OCTOBER,048249,09150028,60 
2015,1,OCTOBER,049070,06130019,385 
2015,1,OCTOBER,049070,06161631,936 
2015,1,OCTOBER,058829,06119947,56 
2015,1,OCTOBER,076005,09110121,990 
2015,1,OCTOBER,076005,10140117,70 
2015,1,OCTOBER,187101,04130017,80 
2015,1,OCTOBER,187101,04130124,"7,840 "
2015,1,OCTOBER,200002,05116007,102 
2015,1,OCTOBER,200002,06130006,49 
2015,1,OCTOBER,000287501,04116013,392 
2015,1,OCTOBER,000364514,79BL8880,64 
2015,1,OCTOBER,000421254,04126024,300 
2015,1,OCTOBER,000425324,06160144,112 
2015,1,OCTOBER,000454231,05175001,3 
2015,1,OCTOBER,007347,05140011,"1,000 "
2015,1,OCTOBER,031731,09160008,325 
2015,1,OCTOBER,067590,01161022,"2,000 "
2015,1,OCTOBER,200515,79NR0345,300 
2015,1,OCTOBER,200679,04127042,560 
2015,1,OCTOBER,200679,04127045,120 
2015,1,OCTOBER,200679,04127050,40 
2015,1,OCTOBER,751650,04120046,80 
2015,1,OCTOBER,000002810,06147008,525 
2015,1,OCTOBER,000002810,06183614,79 
2015,1,OCTOBER,000074425,06156060,98 
2015,1,OCTOBER,000074425,06159186,150 
2015,1,OCTOBER,000086662,01146012,"20,000 "
2015,1,OCTOBER,000224938,80807157,891 
2015,1,OCTOBER,000239926,04128101,204 
2015,1,OCTOBER,000287768,03130075,70 
2015,1,OCTOBER,000358316,02127004,"25,286 "
2015,1,OCTOBER,000359447,03140016,"9,000 "
2015,1,OCTOBER,000364514,79BL0910,117 
2015,1,OCTOBER,000364514,79BL1270,416 
2015,1,OCTOBER,000364514,79CN0715,25 
2015,1,OCTOBER,000402059,06160455,144 
2015,1,OCTOBER,000418043,70111296,312 
2015,1,OCTOBER,000418043,73733586,300 
2015,1,OCTOBER,000418043,78780083,240 
2015,1,OCTOBER,000431615,09120097,240 
2015,1,OCTOBER,000454231,05171002,765 
2015,1,OCTOBER,000454231,05173050,526 
2015,1,OCTOBER,000454231,05173051,"1,137 "
2015,1,OCTOBER,000364514,79BL1080,20 
2015,1,OCTOBER,000364514,79NR2035,100 
2015,1,OCTOBER,000418043,70120957,"2,400 "
2015,1,OCTOBER,000418043,77115674,180 
2015,1,OCTOBER,000421254,04126022,40 
2015,1,OCTOBER,013812,06140009,500 
2015,1,OCTOBER,031731,09160001,150 
2015,1,OCTOBER,200515,79BL1090,24 
2015,1,OCTOBER,200627,01120013,"4,271 "
2015,1,OCTOBER,505049,05175004,218 
2015,1,OCTOBER,751650,04120002,40 
2015,1,OCTOBER,751650,04120005,50 
2015,1,OCTOBER,751650,04120075,120 
2015,1,OCTOBER,000002810,06140209,27 
2015,1,OCTOBER,000002810,06167004,43 
2015,1,OCTOBER,000116968,10130035,"1,379 "
2015,1,OCTOBER,000192801,06110024,36 
2015,1,OCTOBER,000192801,06110151,88 
2015,1,OCTOBER,000244852,07160010,288 
2015,1,OCTOBER,000259866,80807033,150 
2015,1,OCTOBER,000277875,70110984,300 
2015,1,OCTOBER,000277875,70114124,144 
2015,1,OCTOBER,000356874,04120013,481 
2015,1,OCTOBER,000356892,04125019,800 
2015,1,OCTOBER,000358316,02127000,"4,328 "
2015,1,OCTOBER,000402059,06160064,129 
2015,1,OCTOBER,000402059,06164453,36 
2015,1,OCTOBER,000418043,70111514,120 
2015,1,OCTOBER,000418043,70114294,384 
2015,1,OCTOBER,000418043,70115464,60 
2015,1,OCTOBER,000418043,74744136,"3,600 "
2015,1,OCTOBER,000447495,10130036,"2,648 "
2015,1,OCTOBER,000454231,05173058,555 
2015,1,OCTOBER,007347,05140018,520 
2015,1,OCTOBER,000195736,05110065,100 
2015,1,OCTOBER,000417275,05178007,279 
2015,1,OCTOBER,000418043,70111276,384 
2015,1,OCTOBER,000421254,04126023,70 
2015,1,OCTOBER,000454231,05171002,45 
2015,1,OCTOBER,000454231,05173012,250 
2015,1,OCTOBER,000454231,05173050,20 
2015,1,OCTOBER,000454231,05173057,90 
2015,1,OCTOBER,010913,06160463,56 
2015,1,OCTOBER,017911,70116012,360 
2015,1,OCTOBER,048249,09164020,143 
2015,1,OCTOBER,200362,06160605,144 
2015,1,OCTOBER,200362,80807584,24 
2015,1,OCTOBER,200515,79BL2380,24 
2015,1,OCTOBER,200515,79CN1475,20 
2015,1,OCTOBER,751650,04120004,32 
2015,1,OCTOBER,000016204,05174010,"2,860 "
2015,1,OCTOBER,000071990,04110002,54 
2015,1,OCTOBER,000192801,06110147,24 
2015,1,OCTOBER,000277875,75751023,"1,584 "
2015,1,OCTOBER,000277875,79BL0880,100 
2015,1,OCTOBER,000364514,79CN3016,50 
2015,1,OCTOBER,000364514,79NR0246,100 
2015,1,OCTOBER,000378233,02110042,"2,860 "
2015,1,OCTOBER,000402059,06162022,196 
2015,1,OCTOBER,000418043,72723143,120 
2015,1,OCTOBER,000422837,06163689,120 
2015,1,OCTOBER,000431615,09111042,150 
2015,1,OCTOBER,000431615,09120095,396 
2015,1,OCTOBER,000454231,05170010,630 
2015,1,OCTOBER,013348,05130018,720 
2015,1,OCTOBER,017911,70123004,"1,344 "
2015,1,OCTOBER,022350,07161117,210 
2015,1,OCTOBER,023088,06140006,96 
2015,1,OCTOBER,023088,06140028,80 
2015,1,OCTOBER,000067230,10140032,112 
2015,1,OCTOBER,000418043,78780006,240 
2015,1,OCTOBER,000454231,05173018,3 
2015,1,OCTOBER,017911,72723056,312 
2015,1,OCTOBER,200311,02115021,980 
2015,1,OCTOBER,200515,79NR0365,200 
2015,1,OCTOBER,751650,04120020,42 
2015,1,OCTOBER,751650,04126027,80 
2015,1,OCTOBER,000007279,06160700,150 
2015,1,OCTOBER,000071990,04110005,"1,026 "
2015,1,OCTOBER,000074425,06159188,150 
2015,1,OCTOBER,000186844,06158041,100 
2015,1,OCTOBER,000192801,06110143,20 
2015,1,OCTOBER,000195736,05110048,595 
2015,1,OCTOBER,000277875,74741793,300 
2015,1,OCTOBER,000280285,04116001,539 
2015,1,OCTOBER,000341588,06110317,57 
2015,1,OCTOBER,000418043,70128474,"1,344 "
2015,1,OCTOBER,000418043,70128484,672 
2015,1,OCTOBER,000418043,74744133,420 
2015,1,OCTOBER,000425324,06160920,112 
2015,1,OCTOBER,000457022,03140025,"5,000 "
2015,1,OCTOBER,022350,07160091,560 
2015,1,OCTOBER,023088,06148007,176 
2015,1,OCTOBER,048249,09110071,60 
2015,1,OCTOBER,049070,06130030,336 
2015,1,OCTOBER,049070,06160134,112 
2015,1,OCTOBER,049070,06161630,"1,530 "
2015,1,OCTOBER,049070,06168200,240 
2015,1,OCTOBER,076005,09150095,192 
2015,1,OCTOBER,200002,06160062,40 
2015,1,OCTOBER,200002,06168203,75 
2015,1,OCTOBER,200362,06164437,70 
2015,1,OCTOBER,200520,04140118,"1,260 "
2015,1,OCTOBER,200596,06168301,400 
2015,1,OCTOBER,000067230,09120089,60 
2015,1,OCTOBER,000195736,05110078,156 
2015,1,OCTOBER,000364514,79BL7020,32 
2015,1,OCTOBER,000402059,06160001,"1,200 "
2015,1,OCTOBER,000417275,05178006,155 
2015,1,OCTOBER,000418043,70111534,12 
2015,1,OCTOBER,000418043,70120334,240 
2015,1,OCTOBER,200311,02115043,"2,425 "
2015,1,OCTOBER,200362,06160159,54 
2015,1,OCTOBER,751650,04120011,56 
2015,1,OCTOBER,751650,04120064,15 
2015,1,OCTOBER,000086662,01146006,"13,650 "
2015,1,OCTOBER,000192801,06110012,84 
2015,1,OCTOBER,000277875,70113614,384 
2015,1,OCTOBER,000295230,01150010,"3,427 "
2015,1,OCTOBER,000341588,06110316,6 
2015,1,OCTOBER,000364514,79BL1080,160 
2015,1,OCTOBER,000364514,79CN0046,100 
2015,1,OCTOBER,000364514,79CN0065,200 
2015,1,OCTOBER,000418043,70110104,132 
2015,1,OCTOBER,000418043,70128454,"1,344 "
2015,1,OCTOBER,000418043,74740073,182 
2015,1,OCTOBER,000418043,75754553,528 
2015,1,OCTOBER,000454231,05171001,"3,105 "
2015,1,OCTOBER,000454231,05173012,"2,945 "
2015,1,OCTOBER,000454231,05173060,568 
2015,1,OCTOBER,018479,06160041,75 
2015,1,OCTOBER,030589,06160543,"1,392 "
2015,1,OCTOBER,031731,09110051,710 
2015,1,OCTOBER,033778,06160070,20 
2015,1,OCTOBER,048249,09120004,48 
2015,1,OCTOBER,048249,09120026,30 
2015,1,OCTOBER,048249,09162004,90 
2015,1,OCTOBER,187101,04130021,560 
2015,1,OCTOBER,187101,04130098,128 
2015,11,AUGUST,000074425,06150056,50 
2015,11,AUGUST,000195736,05110059,300 
2015,11,AUGUST,000364514,79PKCN66,100 
2015,11,AUGUST,000421254,04126021,40 
2015,11,AUGUST,000454231,05170008,180 
2015,11,AUGUST,000454231,05171003,360 
2015,11,AUGUST,000454231,05174002,405 
2015,11,AUGUST,000456529,06161658,"2,448 "
2015,11,AUGUST,000479407,05140011,950 
2015,11,AUGUST,048249,09120097,200 
2015,11,AUGUST,059002,09150592,620 
2015,11,AUGUST,076005,09150062,108 
2015,11,AUGUST,076005,09150770,126 
2015,11,AUGUST,187101,04130027,48 
2015,11,AUGUST,187101,06160562,140 
2015,11,AUGUST,200002,06160073,36 
2015,11,AUGUST,200002,06167015,16 
2015,11,AUGUST,200002,06168043,19 
2015,11,AUGUST,200362,06161081,216 
2015,11,AUGUST,200515,70NR0066,25 
2015,11,AUGUST,200728,06164417,24 
2015,11,AUGUST,751650,04110038,864 
2015,11,AUGUST,000074425,06150030,100 
2015,11,AUGUST,000074425,06159178,"1,880 "
2015,11,AUGUST,000192801,06110029,282 
2015,11,AUGUST,000277875,79NR0025,100 
2015,11,AUGUST,000358316,02127008,"27,735 "
2015,11,AUGUST,000364514,79NR2035,350 
2015,11,AUGUST,000364514,79NR9446,200 
2015,11,AUGUST,000418043,70111296,"1,524 "
2015,11,AUGUST,000418043,74741783,528 
2015,11,AUGUST,000418043,77115694,120 
2015,11,AUGUST,000454231,05173070,595 
2015,11,AUGUST,014065,70123654,660 
2015,11,AUGUST,017911,70114074,696 
2015,1,OCTOBER,000016204,05174012,75 
2015,1,OCTOBER,000016204,05176006,"5,300 "
2015,1,OCTOBER,000402059,06161602,205 
2015,1,OCTOBER,017911,74740694,240 
2015,1,OCTOBER,017911,74741303,120 
2015,1,OCTOBER,017911,77115692,180 
2015,1,OCTOBER,067590,01126007,70 
2015,1,OCTOBER,200311,02115036,"1,400 "
2015,1,OCTOBER,200362,06160332,54 
2015,1,OCTOBER,200515,79PKCN56,100 
2015,1,OCTOBER,751650,04120016,48 
2015,1,OCTOBER,751650,04125040,90 
2015,1,OCTOBER,000071990,04110035,378 
2015,1,OCTOBER,000116968,10130006,360 
2015,1,OCTOBER,000192801,06110098,36 
2015,1,OCTOBER,000224938,80807267,105 
2015,1,OCTOBER,000239926,04128107,180 
2015,1,OCTOBER,000262538,09150467,54 
2015,1,OCTOBER,000359447,03140073,"4,020 "
2015,1,OCTOBER,000364514,79BL0930,24 
2015,1,OCTOBER,000364514,79BL7040,120 
2015,1,OCTOBER,000402059,06160456,48 
2015,1,OCTOBER,000402059,06164452,56 
2015,1,OCTOBER,000402059,06164455,594 
2015,1,OCTOBER,000416287,02112001,"1,800 "
2015,1,OCTOBER,000418043,73733583,36 
2015,1,OCTOBER,000432617,03130077,"14,490 "
2015,1,OCTOBER,000454231,05173070,763 
2015,1,OCTOBER,007347,05140020,200 
2015,1,OCTOBER,017911,70117964,"1,344 "
2015,1,OCTOBER,017911,70121664,60 
2015,1,OCTOBER,023088,06142016,54 
2015,1,OCTOBER,033778,06161053,100 
2015,1,OCTOBER,049070,06161633,"1,368 "
2015,1,OCTOBER,049070,06168041,140 
2015,1,OCTOBER,000195736,05110072,306 
2015,1,OCTOBER,000277875,80807889,8 
2015,1,OCTOBER,000364514,79BL0910,18 
2015,1,OCTOBER,000418043,70120387,"2,400 "
2015,1,OCTOBER,000456529,06161657,144 
2015,1,OCTOBER,200362,06160165,54 
2015,1,OCTOBER,200515,79BL0980,16 
2015,1,OCTOBER,200627,01120014,"10,191 "
2015,1,OCTOBER,200627,01120220,"1,813 "
2015,1,OCTOBER,505049,05130024,20 
2015,1,OCTOBER,751650,04125005,30 
2015,1,OCTOBER,000086662,01146019,"5,131 "
2015,1,OCTOBER,000192801,06110152,28 
2015,1,OCTOBER,000224938,80800012,54 
2015,1,OCTOBER,000224938,80807150,504 
2015,1,OCTOBER,000356892,04125020,"2,400 "
2015,1,OCTOBER,000356892,04125034,"1,600 "
2015,1,OCTOBER,000364514,79BL1160,72 
2015,1,OCTOBER,000364514,79CN0055,16 
2015,1,OCTOBER,000364514,79NR1076,400 
2015,1,OCTOBER,017911,77116333,120 
2015,1,OCTOBER,022350,07161116,840 
2015,1,OCTOBER,023088,06142009,162 
2015,1,OCTOBER,076000,09150775,810 
2015,1,OCTOBER,076000,09150778,672 
2015,1,OCTOBER,200002,06160053,90 
2015,1,OCTOBER,200002,06160385,56 
2015,1,OCTOBER,200002,06160462,66 
2015,1,OCTOBER,200002,06166026,45 
2015,1,OCTOBER,200002,07161416,384 
2015,1,OCTOBER,200002,10120003,22 
2015,1,OCTOBER,200255,01120007,50 
2015,1,OCTOBER,200299,07161406,180 
2015,1,OCTOBER,200362,06160333,"3,564 "
2015,1,OCTOBER,200362,06160605,216 
2015,1,OCTOBER,000067230,09120088,72 
2015,1,OCTOBER,000074425,06150065,10 
2015,1,OCTOBER,000195736,05110074,54 
2015,1,OCTOBER,000277875,74743063,528 
2015,1,OCTOBER,000277875,74743133,528 
2015,1,OCTOBER,000277875,79NR7356,120 
2015,1,OCTOBER,000359447,03140072,"5,000 "
2015,1,OCTOBER,000418043,70110244,180 
2015,1,OCTOBER,000418043,70128484,672 
2015,1,OCTOBER,010913,06160465,56 
2015,1,OCTOBER,017911,70118174,120 
2015,1,OCTOBER,017911,70118304,144 
2015,1,OCTOBER,200362,06161100,72 
2015,1,OCTOBER,200515,79NR7787,100 
2015,1,OCTOBER,200679,04125065,84 
2015,1,OCTOBER,751650,04120012,56 
2015,1,OCTOBER,000259866,80807003,200 
2015,1,OCTOBER,000277875,70112084,672 
2015,1,OCTOBER,000277875,73730044,60 
2015,1,OCTOBER,000364514,79BL7020,160 
2015,1,OCTOBER,000364514,79NR7077,400 
2015,1,OCTOBER,000402059,06160050,500 
2015,1,OCTOBER,000402059,06164451,408 
2015,1,OCTOBER,000418043,70115134,696 
2015,1,OCTOBER,000418043,70118494,120 
2015,1,OCTOBER,000418043,74741944,360 
2015,1,OCTOBER,000418043,74742044,120 
2015,1,OCTOBER,000418043,75754536,"3,600 "
2015,1,OCTOBER,000418043,78786164,24 
2015,1,OCTOBER,000432617,03130076,"9,000 "
2015,1,OCTOBER,000449776,06140085,600 
2015,1,OCTOBER,000454231,05173000,"1,098 "
2015,1,OCTOBER,013348,06160014,0 
2015,1,OCTOBER,023447,04146014,"5,614 "
2015,1,OCTOBER,000016204,05176008,840 
2015,1,OCTOBER,031731,09110051,270 
2015,1,OCTOBER,031731,09160011,300 
2015,1,OCTOBER,200373,06161613,108 
2015,1,OCTOBER,751650,04125006,30 
2015,1,OCTOBER,000002810,06140203,112 
2015,1,OCTOBER,000074425,06150056,50 
2015,1,OCTOBER,000074425,06159191,50 
2015,1,OCTOBER,000195736,05110076,468 
2015,1,OCTOBER,000277875,70117504,"2,016 "
2015,1,OCTOBER,000277875,74743133,"3,156 "
2015,1,OCTOBER,000364514,79BL0420,120 
2015,1,OCTOBER,000364514,79CN2025,500 
2015,1,OCTOBER,000378233,02110039,38 
2015,1,OCTOBER,000402059,06160457,96 
2015,1,OCTOBER,000418043,70120204,240 
2015,1,OCTOBER,000418043,72722033,240 
2015,1,OCTOBER,000418043,74742054,120 
2015,1,OCTOBER,000418043,74744123,24 
2015,1,OCTOBER,000422837,06160008,152 
2015,1,OCTOBER,000454231,05170008,540 
2015,1,OCTOBER,000454231,05171003,"1,800 "
2015,1,OCTOBER,000454231,05175001,99 
2015,1,OCTOBER,007347,05140011,"5,080 "
2015,1,OCTOBER,017911,70110007,"1,152 "
2015,1,OCTOBER,017911,74740683,204 
2015,1,OCTOBER,019227,06169935,300 
2015,1,OCTOBER,022350,07160098,100 
2015,1,OCTOBER,022350,07160111,"2,050 "
2015,1,OCTOBER,023088,06142008,108 
2015,1,OCTOBER,033778,06161652,120 
2015,1,OCTOBER,049070,06160281,135 
