SkuNbr,SkuDesc,Flow,Whs,Uom,UnitsPerCase,LeadTime,UomCube,UomWeight,PrimVendorNbr,ShelfLifeDays,Commodity
80997895,ALCOHOLIC ITEMS 34672,CD,,EA,12,5,0,19,017911,,BV05
80997896,ALCOHOLIC ITEMS 34673,CD,,EA,6,2,0,9,507244,,BV05
80997897,ALCOHOLIC ITEMS 34674,CD,,EA,12,5,0.05,1.58,017911,,BV05
80997898,ALCOHOLIC ITEMS 34675,CD,,EA,12,2,0,19,017911,,BV05
80997899,ALCOHOLIC ITEMS 34676,CD,,EA,12,5,0,19,507244,,BV05
80997900,BEVERAGE - SYRUPS 34677,CD,,EA,1,2,0,124,791220,,BV30
80997901,ALCOHOLIC ITEMS 34678,CD,,EA,12,2,0,19,017911,,BV05
80997902,ALCOHOLIC ITEMS 34679,CD,,EA,12,2,0,19,017911,,BV05
80997903,ALCOHOLIC ITEMS 34680,CD,,EA,12,2,0,19,014065,,BV05
80997904,ALCOHOLIC ITEMS 34681,CD,,EA,12,2,0,19,014065,,BV05
80997905,BEVERAGE - SYRUPS 34682,CD,,CA,24,2,0,18,200449,,BV30
80997906,BEVERAGE - SYRUPS 34683,CD,,CA,24,2,0,18,007104,,BV30
80997907,ALCOHOLIC ITEMS 34684,CD,,EA,12,2,0,19,014065,,BV05
80997908,ALCOHOLIC ITEMS 34685,CD,,EA,12,2,0,19,507244,,BV05
80997909,ALCOHOLIC ITEMS 34686,CD,,EA,12,2,0,19,507244,,BV05
80997910,BEVERAGE - SYRUPS 34687,CD,,EA,1,2,0,124,007104,,BV30
80997911,ALCOHOLIC ITEMS 34688,CD,,EA,12,2,0,19,017911,,BV05
80997912,ALCOHOLIC ITEMS 34689,CD,,EA,12,2,0,19,017911,,BV05
80997913,ALCOHOLIC ITEMS 34690,CD,,EA,12,2,0,19,017911,,BV05
80997914,ALCOHOLIC ITEMS 34691,CD,,EA,48,2,0,15,200724,,BV05
80997915,ALCOHOLIC ITEMS 34692,CD,,EA,48,2,0,15,200724,,BV05
80997916,BEVERAGE - SYRUPS 34693,CD,,CA,24,2,0,18,200402,,BV30
80997917,ALCOHOLIC ITEMS 34694,CD,,EA,48,2,0,15,200724,,BV05
80997918,ALCOHOLIC ITEMS 34695,CD,,EA,12,2,0,19,055386,,BV05
80997919,ALCOHOLIC ITEMS 34696,CD,,EA,12,2,0,19,055386,,BV05
80997920,BEVERAGE - SYRUPS 34697,CD,,EA,1,2,0,124,007104,,BV30
80997921,ALCOHOLIC ITEMS 34698,CD,,EA,12,2,0,19,507244,,BV05
80997922,ALCOHOLIC ITEMS 34699,CD,,EA,12,2,0,19,507244,,BV05
80997923,ALCOHOLIC ITEMS 34700,CD,,EA,12,2,0,19,055386,,BV05
80997924,ALCOHOLIC ITEMS 34701,CD,,EA,12,2,0,19,507244,,BV05
80997925,ALCOHOLIC ITEMS 34702,CD,,EA,12,2,0,19,507244,,BV05
80997926,BEVERAGE - SYRUPS 34703,CD,,CA,24,2,0,18,200418,,BV30
80997927,ALCOHOLIC ITEMS 34704,CD,,EA,12,2,0,19,507244,,BV05
80997928,ALCOHOLIC ITEMS 34705,CD,,EA,12,2,0.05,1.58,000277875,,BV05
80997929,ALCOHOLIC ITEMS 34706,CD,,EA,6,2,0,19,507244,,BV05
80997930,BEVERAGE - SYRUPS 34707,CD,,EA,1,2,0,124,007104,,BV30
80997931,ALCOHOLIC ITEMS 34708,CD,,EA,6,2,0,9,017911,,BV05
80997932,ALCOHOLIC ITEMS 34709,CD,,EA,12,2,0,8,017911,,BV05
80997933,ALCOHOLIC ITEMS 34710,CD,,EA,6,2,0,8,000277875,,BV05
80997934,ALCOHOLIC ITEMS 34711,CD,,EA,6,2,0,9,507244,,BV05
80997935,ALCOHOLIC ITEMS 34712,CD,,EA,6,2,0,8,000277875,,BV05
80997936,BEVERAGE - SYRUPS 34713,CD,,CA,24,2,0,18,200387,,BV30
80997937,ALCOHOLIC ITEMS 34714,CD,,EA,6,2,0,8,000277875,,BV05
80997938,ALCOHOLIC ITEMS 34715,CD,,EA,12,2,0,19,507244,,BV05
80997939,ALCOHOLIC ITEMS 34716,CD,,EA,12,2,0.05,1.58,507244,,BV05
80997940,BEVERAGE - SYRUPS 34717,CD,,EA,1,2,0,124,007104,,BV30
80997941,ALCOHOLIC ITEMS 34718,CD,,EA,12,2,0,19,507244,,BV05
80997942,ALCOHOLIC ITEMS 34719,CD,,EA,12,2,0,19,000277875,,BV05
80997943,ALCOHOLIC ITEMS 34720,CD,,EA,60,2,0,8,000277875,,BV05
80997944,ALCOHOLIC ITEMS 34721,CD,,EA,12,2,0,19,507244,,BV05
80997945,ALCOHOLIC ITEMS 34722,CD,,EA,12,2,0,19,507244,,BV05
80997946,BEVERAGE - SYRUPS 34723,CD,,CA,24,2,0,18,200387,,BV30
80997947,ALCOHOLIC ITEMS 34724,CD,,EA,12,2,0,19,507244,,BV05
80997948,ALCOHOLIC ITEMS 34725,CD,,EA,6,2,0,8,017911,,BV05
80997949,ALCOHOLIC ITEMS 34726,CD,,EA,6,2,0,1.58,000277875,,BV05
80997950,BEVERAGE - SYRUPS 34727,CD,,EA,1,2,0,41,200387,,BV30
80997951,ALCOHOLIC ITEMS 34728,CD,,EA,6,2,0,1.58,000277875,,BV05
80997952,ALCOHOLIC ITEMS 34729,CD,,EA,6,2,0,8,017911,,BV05
80997953,ALCOHOLIC ITEMS 34730,CD,,EA,6,2,0,8,017911,,BV05
80997954,ALCOHOLIC ITEMS 34731,CD,,EA,6,2,0,12,017911,,BV05
80997955,ALCOHOLIC ITEMS 34732,CD,,EA,6,2,0,8,507244,,BV05
80997956,BEVERAGE - SYRUPS 34733,CD,,CA,24,2,0,18,200387,,BV30
80997957,ALCOHOLIC ITEMS 34734,CD,,EA,6,2,0,8,000277875,,BV05
80997958,ALCOHOLIC ITEMS 34735,CD,,EA,6,2,0.05,1.58,000277875,,BV05
80997959,ALCOHOLIC ITEMS 34736,CD,,EA,6,2,0,8,000277875,,BV05
80997960,BEVERAGE - SYRUPS 34737,CD,,EA,1,2,0,124,791220,,BV30
80997961,ALCOHOLIC ITEMS 34738,CD,,CA,24,2,0,18,364514,,BV05
80997962,ALCOHOLIC ITEMS 34739,CD,,CA,24,2,0,18,364514,,BV05
80997963,ALCOHOLIC ITEMS 34740,CD,,EA,12,2,0,19,507244,,BV05
80997964,ALCOHOLIC ITEMS 34741,CD,,EA,24,2,0,18,000277875,,BV05
80997965,ALCOHOLIC ITEMS 34742,CD,,EA,12,2,0.05,1.58,000277875,,BV05
80997966,ALCOHOLIC ITEMS 34743,CD,,EA,12,2,0,19,507244,,BV05
80997967,ALCOHOLIC ITEMS 34744,CD,,EA,6,2,0,8,000277875,,BV05
80997968,ALCOHOLIC ITEMS 34745,CD,,EA,6,2,0,8,000277875,,BV05
80997969,ALCOHOLIC ITEMS 34746,CD,,EA,6,2,0,8,000277875,,BV05
80997970,BEVERAGE - SYRUPS 34747,CD,,EA,1,2,0,124,791220,,BV30
80997971,ALCOHOLIC ITEMS 34748,CD,,EA,12,2,0,19,507244,,BV05
80997972,ALCOHOLIC ITEMS 34749,CD,,EA,12,2,0,19,507244,,BV05
80997973,ALCOHOLIC ITEMS 34750,CD,,EA,12,2,0,19,200014,,BV05
80997974,ALCOHOLIC ITEMS 34751,CD,,EA,6,2,0,8,507244,,BV05
80997975,ALCOHOLIC ITEMS 34752,CD,,EA,12,2,0,19,507244,,BV05
80997976,BEVERAGE - SYRUPS 34753,CD,,CA,24,2,0,18,200387,,BV30
80997977,ALCOHOLIC ITEMS 34754,CD,,EA,120,2,0,5.4,507244,,BV05
80997978,ALCOHOLIC ITEMS 34755,CD,,EA,12,2,0,19,507244,,BV05
80997979,ALCOHOLIC ITEMS 34756,CD,,EA,12,2,0,19,507244,,BV05
80997980,BEVERAGE - SYRUPS 34757,CD,,EA,1,2,0,41,200387,,BV30
80997981,ALCOHOLIC ITEMS 34758,CD,,EA,12,2,0,19,507244,,BV05
80997982,ALCOHOLIC ITEMS 34759,CD,,EA,12,2,0,19,507244,,BV05
80997983,ALCOHOLIC ITEMS 34760,CD,,EA,48,2,0,3,000277875,,BV05
80997984,ALCOHOLIC ITEMS 34761,CD,,EA,48,2,0,3,000277875,,BV05
80997985,ALCOHOLIC ITEMS 34762,CD,,EA,48,2,0,3,000277875,,BV05
80997986,BEVERAGE - SYRUPS 34763,DD,,CA,24,5,0,0,DUMMY,,BV30
80997987,ALCOHOLIC ITEMS 34764,CD,,EA,6,2,0,8,200697,,BV05
80997988,ALCOHOLIC ITEMS 34765,CD,,EA,12,2,0,19,200697,,BV05
80997989,ALCOHOLIC ITEMS 34766,CD,,EA,6,2,0,9,507244,,BV05
80997990,BEVERAGE - SYRUPS 34767,CD,,EA,1,2,0,124,791220,,BV30
80997991,ALCOHOLIC ITEMS 34768,CD,,EA,6,2,0,9,507244,,BV05
80997993,ALCOHOLIC ITEMS 34769,CD,,EA,6,2,0,9,507244,,BV05
80997996,BEVERAGE - SYRUPS 34770,DD,,CA,24,2,0,0,200418,,BV30
80997999,BEVERAGE  34771,CD,,EA,12,2,0,18,000277875,,BV00
80998000,BEVERAGE - SYRUPS 34772,CD,,EA,1,2,0,124,791220,,BV30
80998001,ALCOHOLIC ITEMS 34773,CD,,EA,12,2,0,25,507244,,BV05
80998004,ALCOHOLIC ITEMS 34774,CD,,EA,12,5,0,19,200327,,BV05
80998005,ALCOHOLIC ITEMS 34775,DD,,EA,6,2,0,9,507244,,BV05
80998010,BEVERAGE - SYRUPS 34776,CD,,EA,1,2,0,124,007104,,BV30
80998011,BEVERAGE  34777,CD,,EA,12,2,0,19,017911,,BV00
80998012,ALCOHOLIC ITEMS 34778,CD,,EA,12,5,0,19,507244,,BV05
80998013,BEVERAGE  34779,CD,,EA,12,2,0,19,017911,,BV00
80998014,ALCOHOLIC ITEMS 34780,CD,,EA,12,5,0,18,200327,,BV05
80998015,ALCOHOLIC ITEMS 34781,CD,,EA,24,5,0,12,507244,,BV05
80998016,BEVERAGE  34782,CD,,EA,12,2,0,19,017911,,BV00
80998017,ALCOHOLIC ITEMS 34783,CD,,EA,12,5,0,19,507244,,BV05
80998018,BEVERAGE  34784,CD,,EA,12,2,0,19,017911,,BV00
80998019,BEVERAGE  34785,CD,,EA,12,2,0,19,017911,,BV00
80998020,BEVERAGE - SYRUPS 34786,CD,,EA,1,2,0,124,007104,,BV30
80998021,BEVERAGE  34787,CD,,EA,6,2,0,9,507244,,BV00
80998022,BEVERAGE  34788,CD,,EA,12,2,0,19,507244,,BV00
80998023,BEVERAGE  34789,CD,,EA,6,2,0,9,507244,,BV00
80998024,ALCOHOLIC ITEMS 34790,CD,,EA,12,5,0,19,200327,,BV05
80998025,BEVERAGE  34791,CD,,EA,12,2,0,19,507244,,BV00
80998026,BEVERAGE  34792,CD,,EA,12,2,0,19,507244,,BV00
80998027,BEVERAGE  34793,CD,,EA,12,2,0,19,507244,,BV00
80998028,BEVERAGE  34794,CD,,EA,6,2,0,9,507244,,BV00
80998029,BEVERAGE  34795,CD,,EA,6,2,0,9,507244,,BV00
80998030,BEVERAGE - SYRUPS 34796,CD,,EA,1,2,0,124,200418,,BV30
80998031,BEVERAGE  34797,CD,,EA,12,2,0,19,000186037,,BV00
80998032,BEVERAGE  34798,CD,,EA,6,2,0,9,017911,,BV00
80998033,ALCOHOLIC ITEMS 34799,CD,,EA,6,2,0,19,000277875,,BV05
80998034,ALCOHOLIC ITEMS 34800,CD,,EA,12,5,0,18,200327,,BV05
80998035,ALCOHOLIC ITEMS 34801,CD,,EA,6,2,0,9,000277875,,BV05
80998036,ALCOHOLIC ITEMS 34802,CD,,EA,6,2,0,9,000277875,,BV05
80998037,ALCOHOLIC ITEMS 34803,CD,,EA,12,2,0,1.58,000277875,,BV05
80998038,ALCOHOLIC ITEMS 34804,CD,,EA,12,2,0,19,000277875,,BV05
80998040,BEVERAGE - SYRUPS 34805,CD,,EA,1,2,0,124,791220,,BV30
80998041,BEVERAGE  34806,CD,,EA,12,2,0,19,507244,,BV00
80998042,BEVERAGE  34807,CD,,EA,1,2,0,9,507244,,BV00
80998043,ALCOHOLIC ITEMS 34808,DD,,EA,12,2,0,19,507244,,BV05
80998044,ALCOHOLIC ITEMS 34809,CD,,EA,12,2,0,19,200327,,BV05
80998045,BEVERAGE  34810,CD,,EA,12,2,0,19,017911,,BV00
80998046,BEVERAGE  34811,CD,,EA,12,2,0,19,017911,,BV00
80998047,BEVERAGE  34812,CD,,EA,12,2,0,19,017911,,BV00
80998048,BEVERAGE  34813,CD,,CA,24,2,0,18,364514,,BV00
80998049,ALCOHOLIC ITEMS 34814,DD,,EA,12,2,0,19,017911,,BV05
80998050,BEVERAGE - SYRUPS 34815,CD,,EA,1,2,0,124,791220,,BV30
80998051,ALCOHOLIC ITEMS 34816,DD,,EA,12,2,0,19,017911,,BV05
80998052,ALCOHOLIC ITEMS 34817,DD,,EA,12,2,0,25.3,507244,,BV05
80998053,ALCOHOLIC ITEMS 34818,DD,,EA,12,2,0,19,507244,,BV05
80998055,ALCOHOLIC ITEMS 34819,DD,,CA,32,2,0,20,200509,,BV05
80998056,ALCOHOLIC ITEMS 34820,CD,,EA,24,5,0,19.1,200327,,BV05
80998057,ALCOHOLIC ITEMS 34821,DD,,EA,12,2,0,19,000277875,,BV05
80998058,ALCOHOLIC ITEMS 34822,DD,,EA,12,2,0,19,507244,,BV05
80998059,ALCOHOLIC ITEMS 34823,DD,,EA,12,2,0,25.3,507244,,BV05
80998060,BEVERAGE - SYRUPS 34824,CD,,EA,1,2,0,41,200387,,BV30
80998061,ALCOHOLIC ITEMS 34825,CD,,EA,12,5,0,19,507244,,BV05
80998062,ALCOHOLIC ITEMS 34826,DD,,EA,12,2,0,25.3,507244,,BV05
80998063,ALCOHOLIC ITEMS 34827,DD,,EA,6,2,0,8,200697,,BV05
80998064,ALCOHOLIC ITEMS 34828,CD,,EA,24,5,0,19.1,200327,,BV05
80998065,ALCOHOLIC ITEMS 34829,CD,,EA,12,2,0.04,2.11,000418043,,BV05
80998066,ALCOHOLIC ITEMS 34830,DD,,EA,12,2,0,18,507244,,BV05
80998067,ALCOHOLIC ITEMS 34831,DD,,EA,12,2,0,5,507244,,BV05
80998068,ALCOHOLIC ITEMS 34832,CD,,EA,12,2,0,25,507244,,BV05
80998069,ALCOHOLIC ITEMS 34833,DD,,EA,12,2,0,19,017911,,BV05
80998070,BEVERAGE - SYRUPS 34834,CD,,EA,1,2,0,41,200387,,BV30
80998071,ALCOHOLIC ITEMS 34835,CD,,EA,12,2,0.06,2.11,507244,,BV05
80998072,ALCOHOLIC ITEMS 34836,DD,,EA,12,2,0,25.3,507244,,BV05
80998073,ALCOHOLIC ITEMS 34837,DD,,EA,12,2,0,19,507244,,BV05
80998074,ALCOHOLIC ITEMS 34838,DD,,EA,12,2,0,19,017911,,BV05
80998075,ALCOHOLIC ITEMS 34839,DD,,EA,12,2,0,19,017911,,BV05
80998080,BEVERAGE - SYRUPS 34840,CD,,EA,1,2,0,124,200387,,BV30
80998087,ALCOHOLIC ITEMS 34841,DD,,EA,12,2,0.05,19,507244,,BV05
80998090,BEVERAGE - SYRUPS 34842,CD,,EA,1,2,0,41,200387,,BV30
80998100,BEVERAGE - SYRUPS 34843,CD,,EA,1,2,0,124,007104,,BV30
80998106,BEVERAGE - SYRUPS 34844,CD,,CA,24,2,0,18,007104,,BV30
80998110,BEVERAGE  34845,CD,,EA,1,2,0,19,017911,,BV00
80998111,BEVERAGE  34846,CD,,EA,12,2,0,19,000350513,,BV00
80998112,BEVERAGE  34847,CD,,EA,12,2,0,19,000350513,,BV00
80998115,ALCOHOLIC ITEMS 34848,CD,,EA,40,2,0,20,507244,,BV05
80998120,BEVERAGE - SYRUPS 34849,CD,,EA,1,2,0,124,200449,,BV30
80998130,BEVERAGE - SYRUPS 34850,CD,,EA,1,2,0,1.58,200449,,BV30
80998131,ALCOHOLIC ITEMS 34851,CD,,EA,6,2,0,19,507244,,BV05
80998132,BEVERAGE  34852,CD,,EA,1,1,0,1.58,014065,,BV00
80998140,BEVERAGE - SYRUPS 34853,CD,,EA,1,2,0,124,200449,,BV30
80998150,BEVERAGE - SYRUPS 34854,CD,,EA,1,2,0,124,200449,,BV30
80998160,BEVERAGE - SYRUPS 34855,CD,,EA,1,2,0,124,791220,,BV30
80998170,BEVERAGE - SYRUPS 34856,CD,,EA,1,2,0,124,791220,,BV30
80998180,BEVERAGE - SYRUPS 34857,CD,,EA,1,2,0,124,007104,,BV30
80998190,BEVERAGE - SYRUPS 34858,CD,,EA,1,2,0,124,200449,,BV30
80998200,BEVERAGE - SYRUPS 34859,CD,,EA,1,2,0,124,200449,,BV30
80998210,BEVERAGE - SYRUPS 34860,CD,,EA,1,2,0,124,200449,,BV30
80998220,BEVERAGE - SYRUPS 34861,CD,,EA,1,2,0,124,200387,,BV30
80998230,BEVERAGE - SYRUPS 34862,CD,,EA,1,2,0,124,200387,,BV30
80998240,BEVERAGE - SYRUPS 34863,CD,,EA,1,2,0,124,200387,,BV30
80998250,BEVERAGE - SYRUPS 34864,CD,,EA,1,2,0,124,200387,,BV30
80998260,BEVERAGE - SYRUPS 34865,DD,,EA,1,2,0,0,200509,,BV30
80998270,BEVERAGE - SYRUPS 34866,DD,,EA,1,2,0,0,007104,,BV30
80998280,BEVERAGE - SYRUPS 34867,DD,,EA,1,2,0,0,007104,,BV30
80998290,BEVERAGE - SYRUPS 34868,DD,,EA,1,2,0,0,007104,,BV30
80998300,BEVERAGE - SYRUPS 34869,DD,,EA,1,2,0,0,007104,,BV30
80998310,BEVERAGE - SYRUPS 34870,DD,,EA,1,2,0,0,200509,,BV30
80998400,ALCOHOLIC ITEMS 34871,CD,,EA,12,5,0,19,017911,,BV05
80998402,BEVERAGE  34872,CD,,EA,12,5,0,19,017911,,BV00
80998410,ALCOHOLIC ITEMS 34873,CD,,EA,12,5,0,19,507244,,BV05
80998412,BEVERAGE  34874,CD,,EA,12,5,0,19,507244,,BV00
80998500,ALCOHOLIC ITEMS 34875,CD,,EA,1,2,0,60,200509,,BV05
80998501,ALCOHOLIC ITEMS 34876,CD,,EA,12,2,0.05,1.58,017911,,BV05
80998502,ALCOHOLIC ITEMS 34877,CD,,EA,12,2,0.05,1.58,000418043,,BV05
80998503,ALCOHOLIC ITEMS 34878,DD,,EA,6,2,0,9,017911,,BV05
80998504,ALCOHOLIC ITEMS 34879,DD,,EA,12,2,0,19,017911,,BV05
80998505,ALCOHOLIC ITEMS 34880,DD,,CA,24,2,0,18,364514,,BV05
80998506,ALCOHOLIC ITEMS 34881,CD,,EA,12,2,0.05,1.58,017911,,BV05
80998507,ALCOHOLIC ITEMS 34882,CD,,EA,12,2,0.05,1.58,017911,,BV05
80998508,ALCOHOLIC ITEMS 34883,CD,,EA,12,2,0,19,017911,,BV05
80998509,ALCOHOLIC ITEMS 34884,CD,,EA,12,2,0.05,1.58,507244,,BV05
80998510,ALCOHOLIC ITEMS 34885,CD,,EA,1,2,0,124,200509,,BV05
80998511,ALCOHOLIC ITEMS 34886,CD,,EA,1,5,0,1.58,007104,,BV05
80998512,ALCOHOLIC ITEMS 34887,CD,,EA,1,5,0,1.58,007104,,BV05
80998513,ALCOHOLIC ITEMS 34888,CD,,EA,1,5,0,1.58,007104,,BV05
80998518,ALCOHOLIC ITEMS 34889,DD,,EA,12,2,0,19,507244,,BV05
80998519,ALCOHOLIC ITEMS 34890,DD,,EA,12,2,0,19,507244,,BV05
80998520,ALCOHOLIC ITEMS 34891,DD,,EA,12,2,0,19,507244,,BV05
80998521,ALCOHOLIC ITEMS 34892,CD,,EA,1,5,0,1.58,007104,,BV05
80998522,ALCOHOLIC ITEMS 34893,CD,,EA,1,5,0,1.58,007104,,BV05
80998523,ALCOHOLIC ITEMS 34894,CD,,EA,1,5,0,1.58,007104,,BV05
80998524,ALCOHOLIC ITEMS 34895,DD,,EA,12,2,0,19,507244,,BV05
80998525,ALCOHOLIC ITEMS 34896,DD,,EA,12,2,0,19,507244,,BV05
80998526,ALCOHOLIC ITEMS 34897,DD,,EA,12,2,0,19,507244,,BV05
80998527,ALCOHOLIC ITEMS 34898,DD,,EA,12,2,0,19,507244,,BV05
80998528,ALCOHOLIC ITEMS 34899,DD,,EA,12,2,0,9.5,507244,,BV05
80998529,ALCOHOLIC ITEMS 34900,DD,,EA,12,2,0,19,000277875,,BV05
80998530,ALCOHOLIC ITEMS 34901,DD,,EA,12,2,0,19,000277875,,BV05
80998531,ALCOHOLIC ITEMS 34902,CD,,EA,1,5,0,1.58,007104,,BV05
80998532,ALCOHOLIC ITEMS 34903,CD,,EA,1,5,0,1.58,007104,,BV05
80998533,ALCOHOLIC ITEMS 34904,CD,,EA,1,5,0,1,007104,,BV05
80998534,ALCOHOLIC ITEMS 34905,DD,,EA,12,2,0,19,055386,,BV05
80998535,ALCOHOLIC ITEMS 34906,DD,,EA,12,2,0,19,000277875,,BV05
80998536,ALCOHOLIC ITEMS 34907,DD,,CA,9,2,1,10,507244,,BV05
80998537,ALCOHOLIC ITEMS 34908,DD,,EA,6,2,0,9,017911,,BV05
80998600,ALCOHOLIC ITEMS 34909,CD,,EA,12,5,0,19,017911,,BV05
80998602,ALCOHOLIC ITEMS 34910,CD,,EA,12,5,0,19,017911,,BV05
80998604,ALCOHOLIC ITEMS 34911,CD,,EA,12,5,0,19,017911,,BV05
80998606,ALCOHOLIC ITEMS 34912,CD,,EA,12,5,0,19,017911,,BV05
80998608,ALCOHOLIC ITEMS 34913,CD,,EA,12,5,0,19,507244,,BV05
80998610,ALCOHOLIC ITEMS 34914,CD,,EA,12,5,0,19,507244,,BV05
80998612,ALCOHOLIC ITEMS 34915,CD,,EA,12,5,0,19,017911,,BV05
80998614,ALCOHOLIC ITEMS 34916,CD,,EA,12,5,0,19,017911,,BV05
80998616,ALCOHOLIC ITEMS 34917,CD,,EA,12,5,0,19,055386,,BV05
80998617,ALCOHOLIC ITEMS 34918,CD,,EA,12,5,0,19,055386,,BV05
80998618,ALCOHOLIC ITEMS 34919,CD,,EA,12,5,0,19,055386,,BV05
80998620,ALCOHOLIC ITEMS 34920,CD,,EA,12,5,0,19,055386,,BV05
80998667,ALCOHOLIC ITEMS 34921,DD,,EA,12,2,0,19,507244,,BV05
80998668,ALCOHOLIC ITEMS 34922,DD,,EA,12,2,0,19,507244,,BV05
80998700,BEVERAGE  34923,CD,,EA,1,5,0,24,200722,,BV00
80998701,ALCOHOLIC ITEMS 34924,DD,,EA,6,2,0,9,507244,,BV05
80998702,BEVERAGE  34925,CD,,EA,1,5,0,24,200722,,BV00
80998703,ALCOHOLIC ITEMS 34926,DD,,EA,12,2,0,19,507244,,BV05
80998704,ALCOHOLIC ITEMS 34927,DD,,EA,12,2,0,18,200014,,BV05
80998705,ALCOHOLIC ITEMS 34928,DD,,EA,6,2,0,9,017911,,BV05
80998706,ALCOHOLIC ITEMS 34929,DD,,EA,12,2,0,19,017911,,BV05
80998707,ALCOHOLIC ITEMS 34930,DD,,CA,24,2,0,18,364514,,BV05
80998708,ALCOHOLIC ITEMS 34931,DD,,EA,12,2,0,3,000277875,,BV05
80998725,ALCOHOLIC ITEMS 34932,DD,,EA,,1,,,507244,,BV05
80998777,ALCOHOLIC ITEMS 34933,CD,,EA,12,2,0,19,000277875,,BV05
80998800,ALCOHOLIC ITEMS 34934,CD,,EA,12,5,0,19,017911,,BV05
80998801,ALCOHOLIC ITEMS 34935,CD,,EA,12,5,0,19,507244,,BV05
80998802,ALCOHOLIC ITEMS 34936,CD,,EA,12,5,0,19,507244,,BV05
80998803,ALCOHOLIC ITEMS 34937,CD,,EA,12,5,0,19,507244,,BV05
80998804,ALCOHOLIC ITEMS 34938,CD,,EA,12,5,0,19,507244,,BV05
80998806,ALCOHOLIC ITEMS 34939,CD,,EA,12,5,0,19,000206442,,BV05
80998808,ALCOHOLIC ITEMS 34940,CD,,EA,6,5,0,8,000277875,,BV05
80998810,ALCOHOLIC ITEMS 34941,CD,,EA,12,5,0,19,017911,,BV05
80998812,BEVERAGE  34942,CD,,EA,12,5,0,19,507244,,BV00
80998814,ALCOHOLIC ITEMS 34943,CD,,EA,12,5,0,19,507244,,BV05
80998815,BEVERAGE  34944,CD,,EA,12,2,0,19,200722,,BV00
80998816,ALCOHOLIC ITEMS 34945,CD,,EA,12,5,0,19,507244,,BV05
80998818,ALCOHOLIC ITEMS 34946,CD,,EA,12,5,0,19,055386,,BV05
80998820,ALCOHOLIC ITEMS 34947,CD,,EA,12,5,0,19,055386,,BV05
80998822,ALCOHOLIC ITEMS 34948,CD,,EA,12,5,0,19,017911,,BV05
80998824,ALCOHOLIC ITEMS 34949,CD,,EA,12,5,0,19,507244,,BV05
80998826,ALCOHOLIC ITEMS 34950,CD,,EA,12,5,0,19,507244,,BV05
80998828,ALCOHOLIC ITEMS 34951,CD,,EA,12,5,0,19,507244,,BV05
80998830,ALCOHOLIC ITEMS 34952,CD,,EA,12,5,0,19,507244,,BV05
80998832,ALCOHOLIC ITEMS 34953,CD,,EA,12,5,0,19,200496,,BV05
80998834,ALCOHOLIC ITEMS 34954,CD,,EA,12,1,0,19,200496,,BV05
80998836,ALCOHOLIC ITEMS 34955,CD,,EA,12,1,0,19,017911,,BV05
80998838,ALCOHOLIC ITEMS 34956,CD,,EA,12,5,0,19,017911,,BV05
80998840,ALCOHOLIC ITEMS 34957,CD,,EA,12,5,0,19,017911,,BV05
80998842,ALCOHOLIC ITEMS 34958,CD,,EA,12,5,0,19,017911,,BV05
80998844,ALCOHOLIC ITEMS 34959,CD,,EA,1,1,0,0,200722,,BV05
80998846,ALCOHOLIC ITEMS 34960,CD,,EA,12,5,0,19,017911,,BV05
80998847,ALCOHOLIC ITEMS 34961,CD,,EA,12,5,0,19,017911,,BV05
80998848,ALCOHOLIC ITEMS 34962,CD,,EA,12,5,0,19,507244,,BV05
80998850,ALCOHOLIC ITEMS 34963,CD,,EA,12,5,0,19,507244,,BV05
80998852,ALCOHOLIC ITEMS 34964,CD,,EA,12,5,0,19,507244,,BV05
80998854,ALCOHOLIC ITEMS 34965,CD,,EA,12,5,0,19,507244,,BV05
80998855,BEVERAGE  34966,CD,,EA,1,2,0,0,364514,,BV00
80998856,ALCOHOLIC ITEMS 34967,CD,,EA,12,5,0,19,017911,,BV05
80998858,ALCOHOLIC ITEMS 34968,CD,,EA,12,5,0,19,017911,,BV05
80998860,ALCOHOLIC ITEMS 34969,CD,,EA,12,5,0,19,507244,,BV05
80998862,ALCOHOLIC ITEMS 34970,CD,,EA,12,5,0,19,507244,,BV05
80998864,ALCOHOLIC ITEMS 34971,CD,,EA,1,1,0,0,017911,,BV05
80998866,ALCOHOLIC ITEMS 34972,CD,,EA,12,5,0,19,507244,,BV05
80998868,ALCOHOLIC ITEMS 34973,CD,,EA,12,5,0,19,017911,,BV05
80998870,ALCOHOLIC ITEMS 34974,CD,,EA,12,5,0.05,19,017911,,BV05
80998872,ALCOHOLIC ITEMS 34975,CD,,EA,12,5,0,19,055386,,BV05
80998874,ALCOHOLIC ITEMS 34976,CD,,EA,12,5,0,19,199997,,BV05
80998876,ALCOHOLIC ITEMS 34977,CD,,EA,12,5,0,19,507244,,BV05
80998880,ALCOHOLIC ITEMS 34978,CD,,EA,12,5,0,19,507244,,BV05
80998882,ALCOHOLIC ITEMS 34979,CD,,EA,6,5,0,9,507244,,BV05
80998888,ALCOHOLIC ITEMS 34980,CD,,EA,1,1,0,0,199997,,BV05
80998890,ALCOHOLIC ITEMS 34981,CD,,EA,1,1,0,0,199997,,BV05
80998896,ALCOHOLIC ITEMS 34982,CD,,EA,12,5,0,19,000170637,,BV05
